Samling;Nr;Titel;Dato;PDF;
19951;38;Referat af møde nr. 38 den 16. januar 1996 kl. 13:00;16-01-1996;https://www.folketingstidende.dk/samling/19951/salen/M38/19951_M38_referat.pdf;
19951;37;Referat af møde nr. 37 den 12. januar 1996 kl. 10:00;12-01-1996;https://www.folketingstidende.dk/samling/19951/salen/M37/19951_M37_referat.pdf;
19951;36;Referat af møde nr. 36 den 11. januar 1996 kl. 10:00;11-01-1996;https://www.folketingstidende.dk/samling/19951/salen/M36/19951_M36_referat.pdf;
19951;35;Referat af møde nr. 35 den 10. januar 1996 kl. 13:00;10-01-1996;https://www.folketingstidende.dk/samling/19951/salen/M35/19951_M35_referat.pdf;
19951;34;Referat af møde nr. 34 den 9. januar 1996 kl. 13:00;09-01-1996;https://www.folketingstidende.dk/samling/19951/salen/M34/19951_M34_referat.pdf;
19951;33;Referat af møde nr. 33 den 15. december 1995 kl. 09:00;15-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M33/19951_M33_referat.pdf;
19951;32;Referat af møde nr. 32 den 14. december 1995 kl. 09:00;14-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M32/19951_M32_referat.pdf;
19951;31;Referat af møde nr. 31 den 13. december 1995 kl. 09:00;13-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M31/19951_M31_referat.pdf;
19951;30;Referat af møde nr. 30 den 12. december 1995 kl. 10:00;12-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M30/19951_M30_referat.pdf;
19951;29;Referat af møde nr. 29 den 8. december 1995 kl. 10:00;08-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M29/19951_M29_referat.pdf;
19951;28;Referat af møde nr. 28 den 7. december 1995 kl. 10:00;07-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M28/19951_M28_referat.pdf;
19951;27;Referat af møde nr. 27 den 6. december 1995 kl. 13:00;06-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M27/19951_M27_referat.pdf;
19951;26;Referat af møde nr. 26 den 5. december 1995 kl. 13:00;05-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M26/19951_M26_referat.pdf;
19951;25;Referat af møde nr. 25 den 1. december 1995 kl. 10:00;01-12-1995;https://www.folketingstidende.dk/samling/19951/salen/M25/19951_M25_referat.pdf;
19951;24;Referat af møde nr. 24 den 30. november 1995 kl. 10:00;30-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M24/19951_M24_referat.pdf;
19951;23;Referat af møde nr. 23 den 29. november 1995 kl. 13:00;29-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M23/19951_M23_referat.pdf;
19951;22;Referat af møde nr. 22 den 28. november 1995 kl. 13:00;28-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M22/19951_M22_referat.pdf;
19951;21;Referat af møde nr. 21 den 23. november 1995 kl. 10:00;23-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M21/19951_M21_referat.pdf;
19951;20;Referat af møde nr. 20 den 22. november 1995 kl. 13:00;22-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M20/19951_M20_referat.pdf;
19951;19;Referat af møde nr. 19 den 21. november 1995 kl. 13:00;21-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M19/19951_M19_referat.pdf;
19951;18;Referat af møde nr. 18 den 17. november 1995 kl. 10:00;17-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M18/19951_M18_referat.pdf;
19951;17;Referat af møde nr. 17 den 16. november 1995 kl. 10:00;16-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M17/19951_M17_referat.pdf;
19951;16;Referat af møde nr. 16 den 15. november 1995 kl. 13:00;15-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M16/19951_M16_referat.pdf;
19951;15;Referat af møde nr. 15 den 9. november 1995 kl. 10:00;09-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M15/19951_M15_referat.pdf;
19951;14;Referat af møde nr. 14 den 8. november 1995 kl. 13:00;08-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M14/19951_M14_referat.pdf;
19951;13;Referat af møde nr. 13 den 7. november 1995 kl. 13:00;07-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M13/19951_M13_referat.pdf;
19951;12;Referat af møde nr. 12 den 2. november 1995 kl. 10:00;02-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M12/19951_M12_referat.pdf;
19951;11;Referat af møde nr. 11 den 1. november 1995 kl. 13:00;01-11-1995;https://www.folketingstidende.dk/samling/19951/salen/M11/19951_M11_referat.pdf;
19951;10;Referat af møde nr. 10 den 31. oktober 1995 kl. 13:00;31-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M10/19951_M10_referat.pdf;
19951;9;Referat af møde nr. 9 den 26. oktober 1995 kl. 10:00;26-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M9/19951_M9_referat.pdf;
19951;8;Referat af møde nr. 8 den 25. oktober 1995 kl. 13:00;25-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M8/19951_M8_referat.pdf;
19951;7;Referat af møde nr. 7 den 24. oktober 1995 kl. 13:00;24-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M7/19951_M7_referat.pdf;
19951;6;Referat af møde nr. 6 den 12. oktober 1995 kl. 10:00;12-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M6/19951_M6_referat.pdf;
19951;5;Referat af møde nr. 5 den 11. oktober 1995 kl. 13:00;11-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M5/19951_M5_referat.pdf;
19951;4;Referat af møde nr. 4 den 10. oktober 1995 kl. 13:00;10-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M4/19951_M4_referat.pdf;
19951;3;Referat af møde nr. 3 den 5. oktober 1995 kl. 10:00;05-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M3/19951_M3_referat.pdf;
19951;2;Referat af møde nr. 2 den 4. oktober 1995 kl. 13:00;04-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M2/19951_M2_referat.pdf;
19951;1;Referat af møde nr. 1 den 3. oktober 1995 kl. 12:00;03-10-1995;https://www.folketingstidende.dk/samling/19951/salen/M1/19951_M1_referat.pdf;
19961;102;Referat af møde nr. 102 den 30. maj 1997 kl. 09:00;30-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M102/19961_M102_referat.pdf;
19961;101;Referat af møde nr. 101 den 29. maj 1997 kl. 09:00;29-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M101/19961_M101_referat.pdf;
19961;100;Referat af møde nr. 100 den 28. maj 1997 kl. 09:00;28-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M100/19961_M100_referat.pdf;
19961;99;Referat af møde nr. 99 den 27. maj 1997 kl. 12:00;27-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M99/19961_M99_referat.pdf;
19961;98;Referat af møde nr. 98 den 26. maj 1997 kl. 12:00;26-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M98/19961_M98_referat.pdf;
19961;97;Referat af møde nr. 97 den 23. maj 1997 kl. 10:00;23-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M97/19961_M97_referat.pdf;
19961;96;Referat af møde nr. 96 den 22. maj 1997 kl. 10:00;22-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M96/19961_M96_referat.pdf;
19961;95;Referat af møde nr. 95 den 21. maj 1997 kl. 10:00;21-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M95/19961_M95_referat.pdf;
19961;94;Referat af møde nr. 94 den 20. maj 1997 kl. 13:00;20-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M94/19961_M94_referat.pdf;
19961;93;Referat af møde nr. 93 den 16. maj 1997 kl. 10:00;16-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M93/19961_M93_referat.pdf;
19961;92;Referat af møde nr. 92 den 15. maj 1997 kl. 10:00;15-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M92/19961_M92_referat.pdf;
19961;91;Referat af møde nr. 91 den 14. maj 1997 kl. 10:00;14-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M91/19961_M91_referat.pdf;
19961;90;Referat af møde nr. 90 den 13. maj 1997 kl. 13:00;13-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M90/19961_M90_referat.pdf;
19961;89;Referat af møde nr. 89 den 12. maj 1997 kl. 12:00;12-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M89/19961_M89_referat.pdf;
19961;88;Referat af møde nr. 88 den 7. maj 1997 kl. 10:00;07-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M88/19961_M88_referat.pdf;
19961;87;Referat af møde nr. 87 den 6. maj 1997 kl. 13:00;06-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M87/19961_M87_referat.pdf;
19961;86;Referat af møde nr. 86 den 2. maj 1997 kl. 10:00;02-05-1997;https://www.folketingstidende.dk/samling/19961/salen/M86/19961_M86_referat.pdf;
19961;85;Referat af møde nr. 85 den 30. april 1997 kl. 10:00;30-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M85/19961_M85_referat.pdf;
19961;84;Referat af møde nr. 84 den 29. april 1997 kl. 12:00;29-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M84/19961_M84_referat.pdf;
19961;83;Referat af møde nr. 83 den 24. april 1997 kl. 10:00;24-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M83/19961_M83_referat.pdf;
19961;82;Referat af møde nr. 82 den 23. april 1997 kl. 10:00;23-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M82/19961_M82_referat.pdf;
19961;81;Referat af møde nr. 81 den 22. april 1997 kl. 12:00;22-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M81/19961_M81_referat.pdf;
19961;80;Referat af møde nr. 80 den 18. april 1997 kl. 10:00;18-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M80/19961_M80_referat.pdf;
19961;79;Referat af møde nr. 79 den 17. april 1997 kl. 10:00;17-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M79/19961_M79_referat.pdf;
19961;78;Referat af møde nr. 78 den 16. april 1997 kl. 13:00;16-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M78/19961_M78_referat.pdf;
19961;77;Referat af møde nr. 77 den 15. april 1997 kl. 13:00;15-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M77/19961_M77_referat.pdf;
19961;76;Referat af møde nr. 76 den 10. april 1997 kl. 10:00;10-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M76/19961_M76_referat.pdf;
19961;75;Referat af møde nr. 75 den 9. april 1997 kl. 13:00;09-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M75/19961_M75_referat.pdf;
19961;74;Referat af møde nr. 74 den 8. april 1997 kl. 13:00;08-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M74/19961_M74_referat.pdf;
19961;73;Referat af møde nr. 73 den 4. april 1997 kl. 10:00;04-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M73/19961_M73_referat.pdf;
19961;72;Referat af møde nr. 72 den 3. april 1997 kl. 10:00;03-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M72/19961_M72_referat.pdf;
19961;71;Referat af møde nr. 71 den 2. april 1997 kl. 13:00;02-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M71/19961_M71_referat.pdf;
19961;70;Referat af møde nr. 70 den 1. april 1997 kl. 13:00;01-04-1997;https://www.folketingstidende.dk/samling/19961/salen/M70/19961_M70_referat.pdf;
19961;69;Referat af møde nr. 69 den 20. marts 1997 kl. 19:00;20-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M69/19961_M69_referat.pdf;
19961;68;Referat af møde nr. 68 den 20. marts 1997 kl. 10:00;20-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M68/19961_M68_referat.pdf;
19961;67;Referat af møde nr. 67 den 19. marts 1997 kl. 13:00;19-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M67/19961_M67_referat.pdf;
19961;66;Referat af møde nr. 66 den 18. marts 1997 kl. 13:00;18-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M66/19961_M66_referat.pdf;
19961;65;Referat af møde nr. 65 den 14. marts 1997 kl. 10:00;14-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M65/19961_M65_referat.pdf;
19961;64;Referat af møde nr. 64 den 13. marts 1997 kl. 10:00;13-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M64/19961_M64_referat.pdf;
19961;63;Referat af møde nr. 63 den 12. marts 1997 kl. 13:00;12-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M63/19961_M63_referat.pdf;
19961;62;Referat af møde nr. 62 den 11. marts 1997 kl. 13:00;11-03-1997;https://www.folketingstidende.dk/samling/19961/salen/M62/19961_M62_referat.pdf;
19961;61;Referat af møde nr. 61 den 27. februar 1997 kl. 10:00;27-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M61/19961_M61_referat.pdf;
19961;60;Referat af møde nr. 60 den 26. februar 1997 kl. 13:00;26-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M60/19961_M60_referat.pdf;
19961;59;Referat af møde nr. 59 den 25. februar 1997 kl. 13:00;25-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M59/19961_M59_referat.pdf;
19961;58;Referat af møde nr. 58 den 21. februar 1997 kl. 10:00;21-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M58/19961_M58_referat.pdf;
19961;57;Referat af møde nr. 57 den 20. februar 1997 kl. 10:00;20-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M57/19961_M57_referat.pdf;
19961;56;Referat af møde nr. 56 den 19. februar 1997 kl. 13:00;19-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M56/19961_M56_referat.pdf;
19961;55;Referat af møde nr. 55 den 18. februar 1997 kl. 13:00;18-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M55/19961_M55_referat.pdf;
19961;54;Referat af møde nr. 54 den 7. februar 1997 kl. 10:00;07-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M54/19961_M54_referat.pdf;
19961;53;Referat af møde nr. 53 den 6. februar 1997 kl. 10:00;06-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M53/19961_M53_referat.pdf;
19961;52;Referat af møde nr. 52 den 5. februar 1997 kl. 13:00;05-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M52/19961_M52_referat.pdf;
19961;51;Referat af møde nr. 51 den 4. februar 1997 kl. 13:00;04-02-1997;https://www.folketingstidende.dk/samling/19961/salen/M51/19961_M51_referat.pdf;
19961;50;Referat af møde nr. 50 den 30. januar 1997 kl. 10:00;30-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M50/19961_M50_referat.pdf;
19961;49;Referat af møde nr. 49 den 29. januar 1997 kl. 13:00;29-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M49/19961_M49_referat.pdf;
19961;48;Referat af møde nr. 48 den 28. januar 1997 kl. 13:00;28-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M48/19961_M48_referat.pdf;
19961;47;Referat af møde nr. 47 den 23. januar 1997 kl. 10:00;23-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M47/19961_M47_referat.pdf;
19961;46;Referat af møde nr. 46 den 22. januar 1997 kl. 13:00;22-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M46/19961_M46_referat.pdf;
19961;45;Referat af møde nr. 45 den 21. januar 1997 kl. 13:00;21-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M45/19961_M45_referat.pdf;
19961;44;Referat af møde nr. 44 den 17. januar 1997 kl. 10:00;17-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M44/19961_M44_referat.pdf;
19961;43;Referat af møde nr. 43 den 16. januar 1997 kl. 10:00;16-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M43/19961_M43_referat.pdf;
19961;42;Referat af møde nr. 42 den 15. januar 1997 kl. 10:00;15-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M42/19961_M42_referat.pdf;
19961;41;Referat af møde nr. 41 den 14. januar 1997 kl. 13:00;14-01-1997;https://www.folketingstidende.dk/samling/19961/salen/M41/19961_M41_referat.pdf;
19961;40;Referat af møde nr. 40 den 20. december 1996 kl. 09:00;20-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M40/19961_M40_referat.pdf;
19961;39;Referat af møde nr. 39 den 19. december 1996 kl. 09:00;19-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M39/19961_M39_referat.pdf;
19961;38;Referat af møde nr. 38 den 18. december 1996 kl. 09:00;18-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M38/19961_M38_referat.pdf;
19961;37;Referat af møde nr. 37 den 17. december 1996 kl. 12:00;17-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M37/19961_M37_referat.pdf;
19961;36;Referat af møde nr. 36 den 13. december 1996 kl. 10:00;13-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M36/19961_M36_referat.pdf;
19961;35;Referat af møde nr. 35 den 12. december 1996 kl. 10:00;12-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M35/19961_M35_referat.pdf;
19961;34;Referat af møde nr. 34 den 11. december 1996 kl. 13:00;11-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M34/19961_M34_referat.pdf;
19961;33;Referat af møde nr. 33 den 10. december 1996 kl. 13:00;10-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M33/19961_M33_referat.pdf;
19961;32;Referat af møde nr. 32 den 6. december 1996 kl. 10:00;06-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M32/19961_M32_referat.pdf;
19961;31;Referat af møde nr. 31 den 5. december 1996 kl. 10:00;05-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M31/19961_M31_referat.pdf;
19961;30;Referat af møde nr. 30 den 4. december 1996 kl. 13:00;04-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M30/19961_M30_referat.pdf;
19961;29;Referat af møde nr. 29 den 3. december 1996 kl. 13:00;03-12-1996;https://www.folketingstidende.dk/samling/19961/salen/M29/19961_M29_referat.pdf;
19961;28;Referat af møde nr. 28 den 29. november 1996 kl. 10:00;29-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M28/19961_M28_referat.pdf;
19961;27;Referat af møde nr. 27 den 28. november 1996 kl. 10:00;28-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M27/19961_M27_referat.pdf;
19961;26;Referat af møde nr. 26 den 27. november 1996 kl. 13:00;27-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M26/19961_M26_referat.pdf;
19961;25;Referat af møde nr. 25 den 26. november 1996 kl. 13:00;26-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M25/19961_M25_referat.pdf;
19961;24;Referat af møde nr. 24 den 22. november 1996 kl. 10:00;22-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M24/19961_M24_referat.pdf;
19961;23;Referat af møde nr. 23 den 21. november 1996 kl. 10:00;21-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M23/19961_M23_referat.pdf;
19961;22;Referat af møde nr. 22 den 20. november 1996 kl. 13:00;20-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M22/19961_M22_referat.pdf;
19961;21;Referat af møde nr. 21 den 19. november 1996 kl. 13:00;19-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M21/19961_M21_referat.pdf;
19961;20;Referat af møde nr. 20 den 15. november 1996 kl. 10:00;15-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M20/19961_M20_referat.pdf;
19961;19;Referat af møde nr. 19 den 14. november 1996 kl. 10:00;14-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M19/19961_M19_referat.pdf;
19961;18;Referat af møde nr. 18 den 7. november 1996 kl. 10:00;07-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M18/19961_M18_referat.pdf;
19961;17;Referat af møde nr. 17 den 6. november 1996 kl. 13:00;06-11-1996;https://www.folketingstidende.dk/samling/19961/salen/M17/19961_M17_referat.pdf;
